year,paper,question_number,question_title,topic,subquestion_ref,error_text,error_class,cross_topic,diagram_assumption,notation_subtype,source_section,source,raw_char_count,cleaned_char_count,mojibake_cleaned,suggestion_text
2024,P1,1,ALGEBRA,ALG,,,,,,,suggestions,DBE diagnostic,186,180,True,Problem-solving must be practised. Utilise Olympiad-style questions for practice. Learners should be taught to reason mathematically through argument either in words or in symbols.
2024,P1,1,ALGEBRA,ALG,,,,,,,suggestions,DBE diagnostic,171,159,True,Teachers must make time to revise algebraic and exponential law work with learners. Mathematics National Senior Certificate 222 Diagnostic Report 2024 – Part 1
2024,P1,1,ALGEBRA,ALG,,,,,,,suggestions,DBE diagnostic,283,276,True,Teachers should place more emphasis on understanding of concept/s being taught and reduce the emphasis on how learners can use the calculator to obtain answers. The answers become meaningful when learners understand the concept and this allows them to interpret their answers.
2024,P1,1,ALGEBRA,ALG,,,,,,,suggestions,DBE diagnostic,1025,1004,True,"As suggested in previous reports: • Teachers should not take for granted that learners know how to round off a number to the required number of places. Where necessary, this skill should be retaught in Grades 11 and 12. Teachers should penalise learners in class work and SBA tasks when they do not round off to the correct number of places. • Teachers should take some time, preferably in Grade 10, to focus on teaching learners how to represent inequalities (e.g. −3 < 𝑥< 5; 𝑥< −3 or 𝑥> 5) on a number line and how to also write an inequality from the illustration on a number line. This will benefit learners as they are required to write inequality solutions for a number of questions in both examination papers. Emphasis on the correct notation is essential when writing down the solutions to inequalities. • Linked to this, teachers should explain the difference between 'and' and 'or' in the context of inequalities. Learners cannot use these words interchangeably as they have different meanings."
2024,P1,2,PATTERNS,SEQ,2.1.2,"In Q2.1.2 many candidates had difficulty understanding what needed to be done to arrive at an answer. Added to this, they had difficulty writing the answer in the correct sigma notation. Common erroneous answers were ∑ (5𝑛+ 2) 75 𝑛=1 = 14400; ∑ (5𝑛+ 2) 75 𝑛=21 which did not equate sigma to the required sum of ∑ (5𝑛+ 2) 55 𝑛=1 = 14400.",notation,False,False,,errors,DBE diagnostic,385,336,True,
2024,P1,2,PATTERNS,SEQ,2.2.1;2.2.2,Many candidates did not recognise that the linear pattern given in Q2.2.1 was the first difference of the quadratic pattern which would help them determine the required term value in the quadratic pattern. A large number of candidates used their answer in Q2.2.2 to calculate the answer for Q2.2.1; or they calculated the general term of the quadratic pattern in both Q2.2.1 and Q2.2.2.,general,False,False,,errors,DBE diagnostic,394,386,True,
2024,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,222,215,True,"A solid foundation of sigma notation should be emphasised in the classroom. Learners should be exposed to both calculating from given sigma notation, and writing information from a given pattern into sigma notation."
2024,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,376,367,True,"Teaching of patterns needs to include exposing learners to questions that require reading, understanding and interpretation, not just calculations. Even though time in the syllabus is limited, it is vital for learners to be able to answer questions of a different nature. Added to this, questions must be read carefully so that learners know what is required of them."
2024,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,168,162,True,"As mentioned in previous reports, learners should be discouraged from using information provided in later questions to answer earlier questions in an examination."
2024,P1,2,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,331,321,True,"Teachers need to teach the relationships specifically between a quadratic pattern and a linear pattern, making particular reference to how terms are calculated by using the sum of linear pattern terms to generate a term in the quadratic pattern. Mathematics National Senior Certificate 223 Diagnostic Report 2024 – Part 1"
2024,P1,3,PATTERNS,SEQ,3.2,"A large majority of the candidates interpreted Q3.2 as requiring the sum of the first 10 radii and not the areas of the first 10 circles as required by the question. Those who did understand that the sum of the areas of the first 10 circles was required, omitted  in their solution or did not calculate the new ratio of the geometric sequence formed by the areas of the circles to be 1 4.",general,False,False,,errors,DBE diagnostic,398,389,True,
2024,P1,3,PATTERNS,SEQ,3.3,"The lack of understanding when reading contributed to many candidates not answering Q3.3 well. Candidates incorrectly equated the general term of the radii with the diameter [6 ( 1 2) 𝑛−1 = 3 128]. Added to this, exponential laws were incorrectly applied. This meant candidates simplified 12 ( 1 2) 𝑛−1 = 3 128 to 6𝑛−1 = 3 128.",procedural,False,False,,errors,DBE diagnostic,335,327,True,
2024,P1,3,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,142,137,True,"Teachers should expose learners to real-life and mensuration problems in patterns, as well as other topics in the Mathematics curriculum."
2024,P1,3,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,201,195,True,Learners should be encouraged to write out the first three terms of a pattern so that they are able to correctly identify the first term and the constant ratio or first difference in the pattern.
2024,P1,3,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,183,177,True,"Learners should be taught that when working with constants, such as , they should not convert them to a decimal format as this can hinder the recognition of a possible pattern."
2024,P1,3,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,404,396,True,"Teachers should encourage learners to work with fractions, particularly in geometric patterns, exponential graphs and hyperbolic functions. Added to this, correct language should be used at all times by the teacher to ensure understanding of the algebraic methods are transferred to learners in the classroom. 'Tip and times' is a phrase that should be replaced with 'multiply by the reciprocal'."
2024,P1,3,PATTERNS,SEQ,,,,,,,suggestions,DBE diagnostic,424,412,True,As suggested in previous reports: • The inclusion of word problems in the patterns section is important. Teachers need to emphasise how to take the words of a problem and write them in symbolic form to solve an equation or inequality. • Constant revision of exponential laws to solve equations correctly is pivotal to candidates' success. Teachers need to emphasise this and revise this thoroughly in all grades.
2024,P1,4,FUNCTIONS (EXPONENTIAL FUNCTION),FUNC,4.2,"Candidates struggled to correctly answer the range of the exponential function in Q4.2, which meant their answer was incorrectly written as 𝑦∈R ; 𝑦≠−1.",procedural,False,False,,errors,DBE diagnostic,157,151,True,
2024,P1,4,FUNCTIONS (EXPONENTIAL FUNCTION),FUNC,4.3,A fair number of candidates drew a hyperbola in Q4.3. This showed a lack of understanding of the format of the equation of the function provided in the stem of Q4. Mathematics National Senior Certificate 224 Diagnostic Report 2024 – Part 1 The asymptote was not necessarily labelled or the drawn graph crossed through its asymptote.,general,False,False,,errors,DBE diagnostic,346,332,True,
2024,P1,4,FUNCTIONS (EXPONENTIAL FUNCTION),FUNC,,"Many candidates did not solve for 'x' when 𝑦= 19 8 which led them to assume that x = 0. Secondly, the coordinates of the image of C were not answered well as candidates reflected the point over the x-axis, y-axis or the line y = –x.",general,False,False,,errors,DBE diagnostic,257,232,True,
2024,P1,4,FUNCTIONS (EXPONENTIAL FUNCTION),FUNC,,,,,,,suggestions,DBE diagnostic,214,208,True,"Learners should be taught to calculate x- and y-intercepts when they are required to draw a graph. If the learner is still unsure, their default method should be to draw the graph via point-by-point plotting."
2024,P1,4,FUNCTIONS (EXPONENTIAL FUNCTION),FUNC,,,,,,,suggestions,DBE diagnostic,378,370,True,"The general form of functions and their shapes should be emphasised from Grade 10 and revised every time a functions question is worked through in class. In addition, the effects of the parameters a, b, p and q should be thoroughly taught, revised and practised by learners from the introduction of functions in Grade 10 through to the end of the Grade 12 academic year."
2024,P1,4,FUNCTIONS (EXPONENTIAL FUNCTION),FUNC,,,,,,,suggestions,DBE diagnostic,320,313,True,"Teachers should ensure that learners work with transformations in functions from Grade 10. This should include point transformation, recognition of the transformation applied to one function's equation to result in another and the rules of reflection, horizontal and vertical shifts on the equation of a function."
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,5.1,"In Q5.1, many candidates wrote 𝑝= 1 which could be attributed to the form of the hyperbola being given as 𝑦= 𝑎 𝑥+𝑝+ 𝑞. The other incorrect answer from candidates was x = –1.",procedural,False,False,,errors,DBE diagnostic,179,173,True,
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,5.2,"Q5.2 required candidates to calculate the value of the horizontal asymptote. Candidates who incorrectly answered this question wrote down the answer of y = –3, taking the value of y from the equation of the straight line. Candidates did not realise that the y-value of the point of intersection of the vertical asymptote and the straight line, g, was the equation of the horizontal asymptote.",procedural,False,False,,errors,DBE diagnostic,401,392,True,
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,5.3,"In Q5.3, some candidates arrived at a positive answer for a.",general,False,False,,errors,DBE diagnostic,66,60,True,
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,5.4,"Q5.4 was poorly answered by many candidates because they tried to solve a rational inequality, or they omitted the vertical asymptote from their solution.",general,False,False,,errors,DBE diagnostic,159,154,True,
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,5.5,"Q5.5, a problem-solving question, was not well answered by the majority of candidates. Many candidates had difficulty in interpreting the question and indicated 'reflection over the line y = x' as the answer. This was incorrect.",procedural,False,False,,errors,DBE diagnostic,236,228,True,
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,,,,,,,suggestions,DBE diagnostic,652,622,True,"Teachers must refer to the Curriculum Assessment and Policy Statement for the correct general form of the functions to be used in class. For the hyperbola, this is 𝑦= 𝑎 𝑥+𝑝+ 𝑞. A 'recipe' for learners to calculate the values of p and q leads to a lack of understanding for the learner. It is suggested that teachers emphasise that a vertical Mathematics National Senior Certificate 225 Diagnostic Report 2024 – Part 1 asymptote on a function is created when the denominator is undefined. This will lead to a better understanding by the learners and a more accurate calculation of the parameter p in the hyperbola equation."
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,,,,,,,suggestions,DBE diagnostic,446,436,True,"Learners should be taught to work with what is presented to them in each diagram. Before answering any question on a function, learners should ideally recognise what each point on the diagram represents and what their properties are. For example: the value 1 on the x-axis in this graph indicates the x-intercept which means the y-value is 0 and the coordinate is (1; 0). This process should be followed for each point on a given graph."
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,,,,,,,suggestions,DBE diagnostic,198,190,True,"Teachers need to help learners 'error check' their solutions. For a positive 'a'-value in a hyperbola, the graph needs to be decreasing and for a negative 'a'-value, the graph is increasing."
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,,,,,,,suggestions,DBE diagnostic,247,241,True,"It should be emphasised to learners that when answering graphical interpretation questions on graphs that have a vertical asymptote, this value should always be considered in their answers to questions of the nature 'For what values of x …'."
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,,,,,,,suggestions,DBE diagnostic,80,74,True,Transformation geometry should be taught as an integral part of functions.
2024,P1,5,FUNCTIONS (HYPERBOLA),FUNC,,,,,,,suggestions,DBE diagnostic,311,304,True,Teachers need to include functions practice for the learner throughout the year as a means of regular revision of the concepts. The functions from Grade 11 are not retaught in Grade 12 which means that the concepts need to be taught thoroughly in Grade 11 and then revised thoroughly throughout Grade 12.
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,6.2,It was a common error for candidates to use the equation given in the question to 'prove' that this was the equation of the straight line in Q6.2.,general,False,False,,errors,DBE diagnostic,151,146,True,
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,6.3,"In Q6.3 many candidates failed to create an expression for the vertical length EH. They attempted to solve the equation 𝑓(𝑥) −𝑔(𝑥) = 0 as a minimum and maximum equation. Conceptually, candidates did not realise this calculated the points of intersection of the graphs f and g.",conceptual,False,False,,errors,DBE diagnostic,283,276,True,
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,6.4,"Q6.4 was poorly answered by the majority of the candidates as it integrated concepts of functions, calculus and algebraic manipulation. Added to this, candidates incorrectly assumed that the point E will be the point of contact of the tangent g and the function k. Candidates also assumed that C and E lie on the same horizontal line. Even though this is a fact, it was an assumption as this information was not provided in the question.",conceptual,False,True,,errors,DBE diagnostic,469,437,True,
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,6.4,"Candidates who did not know that they should use gradient to answer Q6.4, incorrectly differentiated each term that had a variable, irrespective of whether that variable was x or m. They failed not realise that m should have been treated as a constant in this instance.",conceptual,False,False,,errors,DBE diagnostic,277,269,True,
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,,,,,,,suggestions,DBE diagnostic,318,308,True,Learners need to be taught the difference between 'showing' and 'proving' and using the given equation. The best approach to questions like Q6.2 is to teach learners to read it as 'work out the equation of the line through A and C.' Mathematics National Senior Certificate 226 Diagnostic Report 2024 – Part 1
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,,,,,,,suggestions,DBE diagnostic,233,226,True,Teachers need to emphasise that learners cannot assume information in a given scenario. Learners need to work from the given information to correctly deduce that a point is a point of contact or prove this through calculation.
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,,,,,,,suggestions,DBE diagnostic,417,409,True,"It is imperative that learners are exposed to questions that integrate functions, calculus and transformations. When faced with problem-solving questions, teachers need to help learners to decode what the words mean (for example: tangent indicates that the gradients of the two functions are equal at the point of contact) and then guide learners to use correct algebraic methods to answer the given question."
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,,,,,,,suggestions,DBE diagnostic,195,189,True,Learners should practise differentiating expressions that have more than one variable so that they become familiar with differentiating the expression with respect to the required variable.
2024,P1,6,FUNCTIONS (PARABOLA & STRAIGHT LINE),FUNC,,,,,,,suggestions,DBE diagnostic,261,255,True,"Nature of the roots should not be ignored as an alternate method of dealing with graphs that intersect, are tangential or do not intersect. This requires teachers to incorporate the concepts taught in nature of the roots when teaching quadratic functions."
2024,P1,7,FINANCE,FIN,7.1,"In Q7.1 the common errors were 𝐴= 5000 (1 + 6,8 100) 16 which omitted the understanding of quarterly compounding or 𝐴= 5000 (1 + 6,8 400) 16 which failed to account for the number of quarters in 16 years.",procedural,False,False,,errors,DBE diagnostic,212,204,True,
2024,P1,7,FINANCE,FIN,7.2,A common error in Q7.2 was that candidates used the reducing-balance depreciation method as they did not realise that the straight-line depreciation was linked to the simple interest formula.,general,False,False,,errors,DBE diagnostic,197,191,True,
2024,P1,7,FINANCE,FIN,7.3.1,"A number of candidates over-complicated Q7.3.1 and used an annuity formula, which showed a lack of understanding of the difference between interest on a loan and the interest rate charged on a loan. Their responses highlighted a lack of understanding of the total monies paid out when paying back a loan.",general,False,False,,errors,DBE diagnostic,311,304,True,
2024,P1,7,FINANCE,FIN,7.3.2,Q7.3.2 was poorly answered by the majority of the candidates. The question involved reading for understanding and multiple steps to the solution. A large number of candidates left out this question.,reading,False,False,,errors,DBE diagnostic,204,198,True,
2024,P1,7,FINANCE,FIN,,,,,,,suggestions,DBE diagnostic,240,232,True,Drills and practice should be undertaken on different compounding periods and the compound interest formulae so that learners can familiarise themselves with the number of times that interest is compounded in a specified time frame.
2024,P1,7,FINANCE,FIN,,,,,,,suggestions,DBE diagnostic,334,328,True,Teachers should teach Financial Mathematics with conceptual understanding and real- life problems. It may help to have learners draw timelines and identify what happens at different stages of an annuity (either present or future valued). Visual representation helps to break up a problem that requires reading for understanding.
2024,P1,7,FINANCE,FIN,,,,,,,suggestions,DBE diagnostic,258,247,True,"Learners should be taught to read for understanding in all problems, especially in Financial Mathematics problems. Teachers need to emphasise the importance of this skill. Mathematics National Senior Certificate 227 Diagnostic Report 2024 – Part 1"
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,8.1.2,A common error by some candidates in Q8.1.2 was not working with the negative and rational exponent correctly. Candidates incorrectly changed the surd term to−𝑥 3 7.,procedural,False,False,,errors,DBE diagnostic,170,165,True,
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,8.2,"In Q8.2 many candidates were unable to calculate the gradient of the function at the point where x = 2 or they did not calculate the point of contact of the function and the tangent, they used the y-intercept instead of f.",general,False,False,,errors,DBE diagnostic,228,222,True,
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,8.3.1,"As mentioned in previous reports, the most common errors in the first principles question Q8.3.1 were incorrect notations.",notation,False,False,,errors,DBE diagnostic,127,122,True,
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,8.3.2,Many candidates merely found the equation of the inverse function of f instead of writing down the restriction in Q8.3.2. Those who did write down a restriction indicated x < 0 or x > 0 where the equality was omitted from the restriction.,general,False,False,,errors,DBE diagnostic,245,238,True,
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,8.3.3,"In Q8.3.3 many candidates were unaware that there were two possible solutions of y when taking the square root of the equation 𝑦2 = − 6 𝑥, i.e. 𝑦= ±√− 6 𝑥. Many just wrote down 𝑦= √− 6 𝑥 as the solution instead of choosing the negative root.",general,False,False,,errors,DBE diagnostic,249,241,True,
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,8.3.3,"Another common error made by some candidates when solving for y in Q8.3.3, was to incorrectly write their answer as 𝑦= −√6 𝑥 instead of 𝑦= √− 6 𝑥. These candidates were confused about the placement of the negative sign because they were taught that you cannot determine the square root a negative number.",procedural,False,False,,errors,DBE diagnostic,311,304,True,
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,8.3.3,"In Q8.3.3 some candidates, after swapping the x and y in the equation, incorrectly used the logarithms to isolate y. This led them to 𝑥= −6𝑦2 then 𝑦 6 = 𝑙𝑜𝑔𝑥2.",procedural,False,False,,errors,DBE diagnostic,165,159,True,
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,,,,,,,suggestions,DBE diagnostic,474,459,True,"As mentioned in previous reports: • Emphasis should be placed on the use of the correct notation when determining the derivative, either when using first principles or the rules. • Teachers should revise the rules of exponents and surds when changing an expression into differentiable format. • Integration and re-emphasis of algebraic concepts, viz. fractions, factorising, inequalities and exponential rules, should be undertaken when working with Calculus."
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,,,,,,,suggestions,DBE diagnostic,256,247,True,Teachers must teach all inverse functions and not just the logarithm. Learners must practise the inverse of the parabola and straight line as part of this section of work. Mathematics National Senior Certificate 228 Diagnostic Report 2024 – Part 1
2024,P1,8,CALCULUS & INVERSE FUNCTIONS,FUNC,,,,,,,suggestions,DBE diagnostic,452,443,True,"The derivative needs to be taught in context with the graph and conceptual understanding needs to be the fundamental of how Calculus is taught. A map of how the function, x- and y-values of a point, the derivative (gradient function) and the gradient of the tangent needs to be linked in a visual representation for learners. The diagram below could help learners understand how these are all integrated and what to do in different situations."
2024,P1,9,CALCULUS,CALC,9.2,Few candidates realised that the x-values of the x-intercepts of the derivative were the x-values of the turning points given in Q9.2.,general,False,False,,errors,DBE diagnostic,141,134,True,
2024,P1,9,CALCULUS,CALC,,"In the absence of the equation of the cubic function, many candidates were unable to determine the x-value of the point of inflection of the graph. A fair number of candidates attempted to determine the equation of f so that they could determine the second derivative of f to answer the question.",general,False,False,,errors,DBE diagnostic,303,296,True,
2024,P1,9,CALCULUS,CALC,9.4,Most candidates struggled to interpret Q9.4. Some tried to use the discriminant because they saw k in the question. Others tried to calculate the equation of f.,general,False,False,,errors,DBE diagnostic,165,160,True,
2024,P1,9,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,363,356,True,The concept of the point of inflection needs to be taught explicitly by explaining both its link to the second derivative and the conceptual understanding of how it links to the concavity of the cubic function. Learners must understand that the x-value of the point of inflection lies halfway between the x-values of the turning points of a cubic function.
2024,P1,9,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,188,182,True,"Learners need to be exposed to graphical interpretation questions where they apply their understanding of gradient, concavity, positive and negative values of a function as examples."
2024,P1,9,CALCULUS,CALC,,,,,,,suggestions,DBE diagnostic,920,876,True,As mentioned in previous reports: • Teachers should ensure that there is enough time for learners to understand the application of Calculus fully. • Learners should be taught to determine the properties of a graph from Grade 10 to 12 in a progressive manner. The defining property of a turning point having a zero gradient is a way to describe a turning point. Teachers need to prove this link Function: x = … y = … Gradient Function: Differentiate by rule Substitute to calculate Equate to calculate x Mathematics National Senior Certificate 229 Diagnostic Report 2024 – Part 1 between the definition of a turning point and the Grade 11 concept of determining the axis of symmetry to calculate the x-coordinate of the turning point. • Teachers should continue to teach graphical interpretation in cubic graphs as a follow on from the interpretation taught in Grade 10 and 11.
2024,P1,10,CALCULUS (OPTIMISATION),CALC,10.1,In Q10.1 most candidates equated the speed to 0 and solved. This led to −3𝑡2 + 18𝑡= 0 −3𝑡(𝑡−6) = 0 𝑡= 0 or 𝑡= 6,general,False,False,,errors,DBE diagnostic,141,111,True,
2024,P1,10,CALCULUS (OPTIMISATION),CALC,10.1,Some candidates calculated the second derivative but did not explicitly set it equal to zero in Q10.1.,general,False,False,,errors,DBE diagnostic,107,102,True,
2024,P1,10,CALCULUS (OPTIMISATION),CALC,10.2,In Q10.2 most candidates did not recognise that the distance was represented by 𝑠(𝑡) which is the function from which 𝑠/(𝑡) is derived.,general,False,False,,errors,DBE diagnostic,144,135,True,
2024,P1,10,CALCULUS (OPTIMISATION),CALC,10.2,In answering Q10.2 many candidates tried to use the concept of speed = distance time or 𝛥𝑠= 𝛥𝑑 𝛥𝑡.,conceptual,False,False,,errors,DBE diagnostic,107,98,True,
2024,P1,10,CALCULUS (OPTIMISATION),CALC,,,,,,,suggestions,DBE diagnostic,264,257,True,"Calculus lends itself to many applications in optimisation and rates of change. Teachers need to expose learners to a wide variety of questions, which include integration of topics including rate of change, analytical geometry, measurement and trigonometry."
2024,P1,10,CALCULUS (OPTIMISATION),CALC,,,,,,,suggestions,DBE diagnostic,103,97,True,Rate of change must be taught explicitly as part of the optimisation and application of Calculus.
2024,P1,10,CALCULUS (OPTIMISATION),CALC,,,,,,,suggestions,DBE diagnostic,119,114,True,"In all topics, reading for understanding should be ongoing if learners are to improve their responses to problems."
2024,P1,10,CALCULUS (OPTIMISATION),CALC,,,,,,,suggestions,DBE diagnostic,129,124,True,Learners need to be exposed to working from the derivative function to the original function using equating of coefficients.
2024,P1,11,PROBABILITY,PROB,11.1,In Q11.1 many candidates failed to calculate the intersection of the three overlapping sets in the Venn diagram correctly. Many candidates used a sample space of 56 for the Venn diagram.,procedural,False,True,,errors,DBE diagnostic,192,186,True,
2024,P1,11,PROBABILITY,PROB,11.2,Most candidates did not understand the term 'at least' in the context of probability in Q11.2. This led these candidates to adding P(M) + P(T) + P(G) instead of using their Venn diagram to answer the question.,general,False,True,,errors,DBE diagnostic,215,209,True,
2024,P1,11,PROBABILITY,PROB,11.3,In answering Q11.3 many candidates did not realise that this problem was similar to working with a contingency table. The necessary values could be found from the Venn Mathematics National Senior Certificate 230 Diagnostic Report 2024 – Part 1 diagram. A large number of candidates used the probability rule or used P(M only) x P(T only) in their calculation rather than the entire set for M and T.,general,False,True,,errors,DBE diagnostic,434,398,True,
2024,P1,11,PROBABILITY,PROB,,,,,,,suggestions,DBE diagnostic,205,179,True,"In the teaching of probability, teachers need to emphasise the terminology of 'at least'. Teachers must also describe and show learners what is meant by P(A), P(B) and P(A and B)."
2024,P1,11,PROBABILITY,PROB,,,,,,,suggestions,DBE diagnostic,206,200,True,Learners need to be taught the difference between mutually exclusive and independent events and the rules that pertain to each of these concepts. This should be thoroughly drilled in Grades 10 and 11.
2024,P1,11,PROBABILITY,PROB,,,,,,,suggestions,DBE diagnostic,125,120,True,"Teachers need to expose learners to different contexts, diagrams and problems in which independent events can be tested."
2024,P1,11,PROBABILITY,PROB,,,,,,,suggestions,DBE diagnostic,107,100,True,"When working with Venn diagrams, learners need to start with the intersection of all the sets first."
2024,P1,11,PROBABILITY,PROB,,,,,,,suggestions,DBE diagnostic,537,521,True,"As mentioned in previous reports: • Teaching basic concepts cannot be overlooked. When learners understand the basic concepts well enough, then the more complex concepts are easier to grasp. • Reading for understanding must be a regular practice in the classroom. This should equip learners with the skills to deal with word problems in assessment tasks. • Teachers need to teach both tree diagrams and Venn diagrams thoroughly. These concepts should be examined in school-based assessment tasks throughout the FET phase."
2024,P1,12,COUNTING PRINCIPLES,PROB,12.1,In Q12.1 some candidates included the factorial in their answer to arrive incorrectly at 26! X 10! X 26! X 10!.,procedural,False,False,,errors,DBE diagnostic,116,111,True,
2024,P1,12,COUNTING PRINCIPLES,PROB,12.2,Most candidates were unable to work with the constraints placed on the calculation in Q12.2. Responses from candidates included (26 x 26 x 26) x (10 x 10 x 10); 26 x 10; 26 x 10 x 19 x 5 or they included the use of factorials in their answers.,procedural,False,False,,errors,DBE diagnostic,249,243,True,
2024,P1,12,COUNTING PRINCIPLES,PROB,12.3,Many candidates were unable to calculate the percentage increase correctly in Q12.3. Other candidates did not know how to deal with the code formed being odd.,conceptual,False,False,,errors,DBE diagnostic,165,158,True,
2024,P1,12,COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,222,216,True,"Teach learners the Fundamental Counting Principle in such a way that they will be able to base their answers on their reasoning, rather than on any rule. The concept of the factorial needs to be explained thoroughly."
2024,P1,12,COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,639,621,True,"When teaching learners about the number of options available for a code or set of items, it is a good idea for learners to draw lines or boxes to represent each space that is available. Thereafter, learners need to be taught to recognise how many options are available for each position in the code or list of items. It is important to stress to learners Mathematics National Senior Certificate 231 Diagnostic Report 2024 – Part 1 that they should put a 'x' between these numbers so that they can arrive at the correct solution using the Fundamental Counting Principle. 10.5 OVERVIEW OF CANDIDATES' PERFORMANCE IN PAPER 2"
2024,P1,12,COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,241,235,True,"Candidates were not careful when using a calculator, especially in the Statistics questions. They entered the data incorrectly and arrived at answers that were close to the correct answer. This resulted in an unnecessary loss of marks."
2024,P1,12,COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,321,314,True,Candidates made assumptions about features in a question by looking at the diagrams in the Analytical Geometry and Euclidean Geometry sections. They used these assumptions in their answers without first proving that the relationship was true. Candidates who made use of assumptions in their answers were penalised.
2024,P1,12,COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,81,76,True,Candidates struggled with questions that involved the integration of topics.
2024,P1,12,COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,235,228,True,"Candidates struggled to recall Trigonometric definitions, rules and formulae taught in Grades 10 and 11. Consequently they resorted to using compound angle formulae where reduction formulae would have made answering much easier."
2024,P1,12,COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,211,204,True,"As mentioned in previous reports, candidates needed to exercise caution with algebraic manipulation skills since overlooking certain basic principles or practices results in the unnecessary loss of marks."
2024,P1,12,COUNTING PRINCIPLES,PROB,,,,,,,suggestions,DBE diagnostic,784,672,True,"Candidates presented incoherent answers to Euclidean Geometry questions. Marks were not awarded for correct statements that did not follow logically. 10.6 DIAGNOSTIC QUESTION ANALYSIS FOR PAPER 2 The following graph was based on data from a random sample of candidates' scripts. While this graph might not accurately reflect national averages, it is useful in assessing the relative degrees of challenge of each question as experienced by candidates. Graph 10.6.1 Average performance per question in Paper 2 Mathematics National Senior Certificate 232 Diagnostic Report 2024 – Part 1 Graph 10.6.2 Average performance per subquestion in Paper 2 10.7 ANALYSIS OF CANDIDATES'"
2024,P2,1,DATA HANDLING,STAT,1.1;1.4,In Q1.1 to Q1.4 many candidates failed to round off their answers to the required number of places. Q Topic,procedural,False,False,,errors,DBE diagnostic,110,107,True,
2024,P2,1,DATA HANDLING,STAT,,1 Data Handling 2 Data Handling 3 Analytical Geometry 4 Analytical Geometry 5 Trigonometry 6 Trigonometry 7 Trigonometry 8 Trigonometry 9 Euclidean Geometry 10 Euclidean Geometry 11 Euclidean Geometry 1.1 1.3 1.5 2.1 2.3 2.5 3.1 3.3 3.5 3.7 4.2 4.4 4.6 5.2 6.2 7.1 7.3 8.1 9.1 10.1 11.1 11.3 Ave. performance % Sub-question Mathematics P2 Mathematics National Senior Certificate 233 Diagnostic Report 2024 – Part 1,general,False,False,,errors,DBE diagnostic,648,414,True,
