year,question_number,question_title,error_text_raw,error_text_summary,source,qualitative_severity,topic
2021,1.0,DATA HANDLING,"In Q1.1.2 some candidates calculated the mean or the correlation coefficient instead of the standard deviation. Some candidates selected the incorrect function on their calculators, i.e. they used x s instead of x .",,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,When answering Q1.1.3 some candidates misread the question and calculated the number of days that fell between one standard deviation of the mean instead of one standard deviation above the mean. A few candidates only calculated the value of x   and did not calculate the number of days above this value.,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,Poor understanding of the question resulted in many candidates not answering Q1.2 correctly. Some candidates only calculated the average number of loaves of bread not sold per day instead of the total number of loaves not sold over the period.,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,In Q1.3.1 many candidates selected the correct box-and-whisker diagram that represented the data but they were unable to provide a reason for their choice. Candidates were unable to link the five-number summary to a box-and-whisker diagram.,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,In Q1.3.2 candidates lacked knowledge of skewness and were unable to describe the skewness of the box-and-whisker diagram that they had selected in Q1.3.1. Suggestions for improvement,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,"When teaching Statistics, the focus should not only be the calculations. Teachers should also pay attention to the meaning of the different concepts, e.g. mean, standard deviation, skewness, etc. The values obtained in the calculations should then become more meaningful for learners.",,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,The understanding of statistical terminology is developed by using these terms frequently in the class. The use of diagrams when explaining the concepts of standard deviation and deviation intervals from the mean should help learners in understanding these concepts.,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,"Practise calculator skills with learners. When calculating the standard deviation, the population standard deviation ( x ) should be used and not the sample standard deviation ( x s ). Learners are advised to become familiar with and use the same brand of calculator in the examinations.",,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,"Graphs are an integral part of Data Handling. Learners should be able to draw graphs, read off from graphs and interpret graphs. Mathematics National Senior Certificate 200 Diagnostic Report – Part 1 QUESTION 2: DATA HANDLING (BIVARIATE DATA) Common errors and misconceptions",,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,A few candidates were unable to plot all the points correctly in Q2.1. Some candidates joined the points or drew the regression line. The question did not require candidates to do either.,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,"In Q2.2 some candidates did not calculate the values of a and b correctly. This was on account of entering incorrect values into the calculator. Some could not round off correctly to two decimal places. A few candidates swopped the values of a and b in the equation. Their equation was 90,48 1,77 y x   instead of 90,48 1,77 y x   . Some omitted the variable x in the equation and others did not start the equation with ... y ",,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,"Some candidates substituted incorrectly in Q1.3, i.e. they substituted 5 for x instead of 38. Some candidates did not round off the answer to their calculation. These candidates failed to realise that it was not possible to sell 23,22 5-litre containers of milk.",,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,Many candidates calculated the value of the correlation coefficient and then commented on the strength of the relationship between the price of milk and the number of containers sold. This was incorrect as it did not answer the question. Other candidates described the trend in the data. This was also incorrect. Candidates were expected to use the correlation coefficient to comment about the accuracy of the prediction. Suggestions for improvement,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,Learners should be given multiple opportunities to practise calculator skills. Teachers should emphasise correct rounding procedures.,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,Teachers should explain each definition or concept in detail. Statistical language should be used in class so that learners become familiar with the terminology.,,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,"When determining the equation of the least squares regression line, it is advisable that learners write down the values of a and b and then write down the equation of the regression line. In this way, they can get the CA mark for the equation.",,DBE diagnostic,moderate_language,Statistics
2021,1.0,DATA HANDLING,The teaching of Statistics goes beyond mere calculation of values. Learners should be able to use the values of their calculations to make predictions and comments about the data.,,DBE diagnostic,moderate_language,Statistics
2021,3.0,ANALYTICAL GEOMETRY,"Many candidates failed to recognise that B, C and E were collinear points and hence, when answering Q3.1, failed to realise that BE CE m m  . Some substituted the coordinates of B into the gradient formula and ended up with an answer as an expression containing k. Some candidates still write the gradient formula incorrectly, despite it being given in the information sheet. Some candidates incorrectly used BE as the notation for the gradient of BE instead of BE m . Mathematics National Senior Certificate 201 Diagnostic Report – Part 1",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"In Q3.1.2 many candidates used 1 tan (81,87 )   to calculate the gradient of AB instead of tan81,87. This shows that candidates were confused between gradient and angle of inclination. Some candidates used the answers for k obtained in Q3.3.1 to calculate the gradient of AB. This was not accepted as the calculations for k were not done prior to answering Q3.1.2.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"When answering Q3.2, some candidates calculated the y-intercept of BE correctly but failed to write down the equation of BE. Their answer was incomplete and they were not awarded the mark for the equation of BE.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,In Q3.3.1 many candidates incorrectly assumed that C was the midpoint of BE. This information was not given and these candidates were not awarded any marks for their efforts.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"Many candidates correctly calculated the gradient of AC as –2 but did not realise that this implied that ˆ AGE was obtuse. Although some candidates were able to calculate ˆ AGEand ˆ AFG correctly, they were unable to relate these angles to ˆA when answering Q3.3.2.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,The point S was not shown on the sketch. Many candidates failed to attempt this question because they lacked the visual skills to correctly place point S in the first quadrant.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"Many candidates did not substitute p for both x and y in the equation for BE. Consequently, they were unable to determine the coordinates of T as the equation contained two variables. Again, candidates lacked the visual skills to correctly place T in the first quadrant.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"The centre of the circle was given. Many candidates were able to use this information to write down the LHS of the equation correctly in Q3.4.2(a). However, they did not realise that BE was the radius of the required circle.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"Determining the equation of a tangent to a circle at the point of contact is a familiar question. However, many candidates lacked the visual skills to see that there was a circle passing through B and that they had to calculate the equation of the tangent passing through B. Suggestions for improvement",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"If learners are not sure, they should consult the information sheet for the correct formula.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,Substitution into the formula remains a problem. Learners should first write down the coordinates and then substitute them into the formula.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"Teachers should request learners to label the coordinates as   1 1 ; x y and   2 2 ; x y on the diagram. This should prevent learners from making mistakes when substituting the coordinates into a formula. The order of substitution must be consistent, especially when using the gradient formula.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"Emphasise to learners that it is not acceptable to make any assumptions, e.g. that a certain point is the midpoint of a line. Even if it looks as if the point is the midpoint, it Mathematics National Senior Certificate 202 Diagnostic Report – Part 1 may not just be assumed and used. These need to be proved first before the results can be used in an answer.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"Teachers should encourage learners to write down the values that they have already calculated (lengths, angles and gradients) on the diagram. This will assist learners when answering follow-up questions.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,"To answer questions in analytical geometry well, learners should master the properties of quadrilaterals and triangles. Constant revision of Analytical Geometry concepts taught in Grades 10 and 11 is essential, as much of the Grade 12 work revolves around these concepts.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,The different topics in Mathematics should be integrated. Learners must be able to establish the connection between Euclidean Geometry and Analytical Geometry.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,3.0,ANALYTICAL GEOMETRY,Learners have difficulty in visualising the figures and points not shown on a sketch. Teachers need to inculcate the skill of visualising and drawing the given information.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,"Many candidates used the distance formula to calculate the radius. This was not necessary since the centre and the point A have the same x-coordinate, and all that was required was to subtract the y-coordinates of these two points.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,"In Q4.2.1 a number of candidates were unable to establish that BE and CD were both parallel to the x-axis and therefore these lines were perpendicular to CN, the radius of the circle. Consequently, they were unable to determine the coordinates of C.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,Candidates were unable to make the link between the coordinates of C and the distance of 6 units in order to calculate the coordinates of D in Q4.2.2.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,"When answering Q4.2.3, many candidates had difficulty in identifying the height of ΔBCD. A number of candidates used BD as the base but were unable to calculate the height of the triangle.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,"In answering Q4.3.1, some candidates could not recall the rule for reflecting a point about the line y = x. Many just swopped the signs without interchanging the x- and y-coordinates. Their coordinates of M were (1 ; –3), which was incorrect.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,Many candidates did not attempt Q4.3.2 because they could not place F on the diagram. Suggestions for improvement,,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,Teachers should encourage learners to analyse the diagram before attempting any questions. They must first write down any given information on the diagram and then make deductions from the given information.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,"Teachers need to revise the concept of perpendicular lines and gradients, particularly that the tangent is perpendicular to the radius at the point of contact. Teachers should also show learners why it is sufficient to subtract the x-coordinates to calculate the distance between two points in a horizontal plane and why it is sufficient to subtract the y-coordinates to calculate the distance between two points in a vertical plane. Mathematics National Senior Certificate 203 Diagnostic Report – Part 1",,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,"Teachers should revise the work done in earlier grades. The properties of all the special quadrilaterals, e.g. the parallelogram, rhombus and square, should be taught thoroughly in earlier grades so that whenever that knowledge is needed, learners will be able to use it.",,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,Learners should be reminded to refer to the information sheet for the relevant formula.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,Teachers should show learners how to visualise and make rough drawings of all extra information given in Analytical Geometry questions.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,Teachers should show learners different orientations of the base and the perpendicular height of a triangle. This should give learners more options when calculating the area of a triangle.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,4.0,ANALYTICAL GEOMETRY,Teachers should ensure that they expose learners to assessments that integrate Analytical Geometry and Euclidean Geometry. Learners must also be exposed to higher-order questions in class and in school-based assessment tasks.,,DBE diagnostic,moderate_language,Analytical Geometry
2021,5.0,TRIGONOMETRY,"It was encouraging that many candidates had some knowledge to answer Q5.1. However, many candidates missed the minus sign in the reduction of   tan x  and   sin 360 x  . When using the quotient identity to write tan x  , some candidates used two negative signs, i.e. sin tan cos x x x     instead of sin tan cos x x x    . Some candidates omitted steps in their working, e.g. would simply state that sin40 1 cos50  instead of writing sin40 sin40 1 cos50 sin40  . A small minority of candidates wrote sin cos instead of sin cos x x , implying that they did not realise that a trigonometric ratio without an angle has no meaning.",,DBE diagnostic,moderate_language,Trigonometry
2021,5.0,TRIGONOMETRY,"In Q5.2 a number of candidates did not realise that they could replace 2 sin x in the numerator 2 2sin cos 1 x x    with the trigonometric identity 2 2 sin 1 cos x x  . Some of those who attempted to use this identity made mistakes in substitution, primarily because they did not use brackets as shown:   2 2 2sin 2 1 cos x x    . This resulted in incorrect simplification. Many candidates made mistakes in the reduction of   cos 540 x  . They could not work correctly with an angle greater than 360°. Many candidates could not factorise 2 2cos cos 1 x x   correctly. Some did not recognise it as a trinomial and incorrectly took out cos x as a common factor.",,DBE diagnostic,moderate_language,Trigonometry
2021,5.0,TRIGONOMETRY,"When answering Q5.3.1, many candidates opted to use 2 2 2 x y r   instead of drawing the right-angled triangle. However, they made incorrect substitutions into this identity. Some candidates could not manipulate and simplify surds correctly. Some candidates gave the value of tan36° as 2 1 p p  instead of 2 1 p p  . Mathematics National Senior Certificate 204 Diagnostic Report – Part 1",,DBE diagnostic,moderate_language,Trigonometry
2021,5.0,TRIGONOMETRY,The biggest challenge to answering Q5.3.2 was that candidates were unable to reduce cos108 to sin36 . Some candidates correctly established that cos108 sin18  and then incorrectly stated that 1 sin18 sin36 2  . Some candidates wrote cos108 cos[3(36 )]   and then didn’t know how to proceed from there or ‘invented’ their own triple-angle formulae. Suggestions for improvement,,DBE diagnostic,moderate_language,Trigonometry
2021,5.0,TRIGONOMETRY,Learners find it difficult to recall the Trigonometry taught in Grades 10 and 11. Revision of this work must be ongoing. It is better to revise small sections of work at a time than to give learners a comprehensive revision task.,,DBE diagnostic,moderate_language,Trigonometry
2021,5.0,TRIGONOMETRY,Teachers should ensure that all learners are very confident in applying the definitions of the three trigonometric ratios in triangles.,,DBE diagnostic,moderate_language,Trigonometry
2021,5.0,TRIGONOMETRY,"Remind learners that the same simplification skills used in Algebra also apply to Trigonometry. Regular practice can remediate the poor algebraic and manipulation skills. Ensure that learners know how to correctly divide by a fraction, e.g. A A cos A sin tan sin cos x x x x x    .",,DBE diagnostic,moderate_language,Trigonometry
2021,5.0,TRIGONOMETRY,Remind learners of the value of drawing a diagram when answering questions. This diagram could be a right-angled triangle or a Cartesian plane. A diagram should eliminate unnecessary identification errors. It is helpful to calculate the third angle in the right-angled triangle.,,DBE diagnostic,moderate_language,Trigonometry
2021,5.0,TRIGONOMETRY,More emphasis should be placed on working with trigonometric ratios having angles greater than 360 and negative angles.,,DBE diagnostic,moderate_language,Trigonometry
2021,6.0,TRIGONOMETRY,In Q6.1.1 many candidates were unable to derive the formula for   cos    . Instead they merely copied the correct expansion from the information sheet. They were not awarded any marks for their efforts.,,DBE diagnostic,moderate_language,Trigonometry
2021,6.0,TRIGONOMETRY,"When answering Q6.1.2, many candidates did not pick up the clue from 2cos6 cos4 x x to write cos10x as cos(6 4 ) x x  . Many candidates wrote cos10x as the double angle cos2(5 ) x , but this did not help in simplifying the given expression.",,DBE diagnostic,moderate_language,Trigonometry
2021,6.0,TRIGONOMETRY,"In answering Q6.2, some candidates wrote 2sin2 2sin cos x x x  , i.e. they omitted the coefficient of 2 at the front of the expression. Almost all the candidates who managed to correctly arrive at 2 sin 4sin cos x x x  made the mistake of dividing both sides of the equation by sin x . Some candidates overlooked the restriction that cos 0 x  . Mathematics National Senior Certificate 205 Diagnostic Report – Part 1 Suggestions for improvement",,DBE diagnostic,moderate_language,Trigonometry
2021,6.0,TRIGONOMETRY,The theory in Trigonometry cannot be overlooked. Teachers should ensure that this aspect is covered as stated in the CAPS.,,DBE diagnostic,moderate_language,Trigonometry
2021,6.0,TRIGONOMETRY,"When teaching compound angles, teachers need to stress that the trigonometric function cannot be distributed over two angles, e.g. that cos10 cos(6 4 ) cos6 cos4 x x x x x     .",,DBE diagnostic,moderate_language,Trigonometry
2021,6.0,TRIGONOMETRY,"Teachers should explain to learners that dividing an equation by a trigonometric ratio results in the loss of possible solutions for equation. Moreover, a trigonometric ratio can be equal to zero for some values of the angle. By dividing an equation by a trigonometric ratio, the incorrect implication is that division by zero is permissible.",,DBE diagnostic,moderate_language,Trigonometry
2021,6.0,TRIGONOMETRY,"The key to solving trigonometric equations lies in understanding in which quadrants a trigonometric function is positive or negative. Also, it must be stated that k Z  in the general solution as this qualifies the variable in the statement .360 k  . It is advisable that learners be shown the graphical solution of trigonometric equations alongside the algebraic approach.",,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,In Q7.1 many candidates were unable to sketch the graph of cos( 60 ) x  correctly. Their graphs had incorrect turning points and x-intercepts. It would appear that candidates were using a calculator to generate the points on the graph but that these were not the critical points required for the sketch.,,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,"In Q7.2 some candidates multiplied 360° by 3 instead of dividing 360° by 3 when obtaining the period of (3 ) f x . In other instances, candidates incorrectly took the period of f to be 180° and, hence, incorrectly calculated the period of (3 ) f x to be 60°.",,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,"Despite Q7.3 being familiar, candidates performed poorly in this question. They paid no attention to the mark allocation and attempted to solve the equation algebraically instead of using the graphs.",,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,"When answering Q7.4, many candidates gave the range of the original graph, g, instead of the transformed graph, k. Suggestions for improvement",,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,"When teaching the drawing of trigonometric graphs, it is strongly recommended that the approach should be to ensure that learners know the basic graphs, the ‘mother graphs’ very well. Thereafter, teachers should explain how to draw the required graph by applying knowledge of transformations.",,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,"Although these concepts are discussed in Grade 10, it is necessary for learners to be constantly reminded of the meaning of concepts like period, domain, amplitude and range.",,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,"When teaching trigonometric functions to emphasise the meaning and effect of each of the parameters a, k, p and q in the equation   sin y a kx p q    , for example. Mathematics National Senior Certificate 206 Diagnostic Report – Part 1",,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,"When discussing the transformed graphs, teachers should pay attention to how the characteristics of the original graph change and how the critical points of the original graph shift.",,DBE diagnostic,moderate_language,Trigonometry
2021,7.0,TRIGONOMETRY,"Learners should be told that the period of a trigonometric function is the length of a function's cycle. Since this value is a length, it is a single number and not an interval of values.",,DBE diagnostic,moderate_language,Trigonometry
2021,8.0,TRIGONOMETRY,In Q8.1 some candidates incorrectly assumed that TQS was a right-angled triangle and used the definitions of trigonometric ratios instead of the sine rule to prove that QS 5tanx  .,,DBE diagnostic,moderate_language,Trigonometry
2021,8.0,TRIGONOMETRY,Many candidates did not attempt Q8.2 because they had no idea where to start the answer. Those who correctly chose to use the cosine rule were unable to simplify their expressions to the final answer. Some candidates stated that   2 2 5tan 10sin x x  in their answer. This was incorrect.,,DBE diagnostic,moderate_language,Trigonometry
2021,8.0,TRIGONOMETRY,"A number of candidates could not link QT with the calculation of the area of ΔTQR. Some candidates incorrectly attempted to calculate the area of ΔTQR by using the formula: area of triangle = 1base height 2  , where QR was the base and QT was the height. These candidates did not realise that QT was not perpendicular to QR. Suggestions for improvement",,DBE diagnostic,moderate_language,Trigonometry
2021,8.0,TRIGONOMETRY,A careful analysis of the information provided will give learners some idea of the concepts required in solving a triangle.,,DBE diagnostic,moderate_language,Trigonometry
2021,8.0,TRIGONOMETRY,Teachers need to develop strategies to be used when solving right-angled triangles and triangles that are not right-angled. Teach learners the conditions that determine which rule should be used to solve the question.,,DBE diagnostic,moderate_language,Trigonometry
2021,8.0,TRIGONOMETRY,It might be a good idea to give learners an exercise in which they identify which rule is to be used to solve the question. The learners must also give a reason why they think that the rule that they have selected applies to the question.,,DBE diagnostic,moderate_language,Trigonometry
2021,8.0,TRIGONOMETRY,Learners should be encouraged to highlight the different triangles using different colours.,,DBE diagnostic,moderate_language,Trigonometry
2021,8.0,TRIGONOMETRY,"Initially, expose learners to numeric questions on solving 3D problems. This makes it easier for them to develop strategies on how to solve such questions. Once learners have gained confidence with numeric type questions, they should then be exposed to non-numeric and higher-order questions. Mathematics National Senior Certificate 207 Diagnostic Report – Part 1",,DBE diagnostic,moderate_language,Trigonometry
2021,9.0,EUCLIDEAN GEOMETRY,"Many candidates were unable to state the correct reason in Q9.1. Some stated that the chords from the same point were equal, whilst others just wrote down tangents. Neither of these were accepted as correct.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,9.0,EUCLIDEAN GEOMETRY,"While candidates were able to write down the correct values of the answer in Q9.2.1, they were unable to state the correct reason. The reason ‘isosceles triangle’ was not accepted as correct. The expected reason was ‘angles opposite equal sides’ as stated in the Examination Guidelines.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,9.0,EUCLIDEAN GEOMETRY,"In Q9.2.2 many candidates were unable to make correct relationships between the angles. Some candidates regarded 2 ˆS as an exterior angle of the cyclic quadrilateral instead of 2 3 ˆ ˆ S S  being the exterior angle. Some candidates incorrectly stated that 1 ˆ ˆ Q S  , i.e. that the opposite angles of the cyclic quadrilateral are equal. Some candidates refer to ˆ RSW as 2 3 ˆS  instead of 2 3 ˆ ˆ S S  . The notation 2 3 ˆS is not accepted. Some candidates just gave the final answer as 3ˆS 42  , without showing any steps or giving any reasons. Suggestions for improvement",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,9.0,EUCLIDEAN GEOMETRY,"The key to answering Euclidean Geometry successfully is to be fully conversant with the terminology in this section. To this end, teachers should explain the meaning of chord, tangent, cyclic quadrilateral, etc. so that learners will be able to use them correctly.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,9.0,EUCLIDEAN GEOMETRY,Teachers must cover the basic work thoroughly. An explanation of the theorem should be accompanied by showing the relationship in a diagram.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,9.0,EUCLIDEAN GEOMETRY,Teachers are encouraged to use the Acceptable Reasons in the Examination Guidelines when teaching. This should start from as early as Grade 8.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,9.0,EUCLIDEAN GEOMETRY,Learners should be encouraged to scrutinise the given information and the diagram for clues about which theorems could be used in answering the question.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,10.0,EUCLIDEAN GEOMETRY,In Q10.1 many candidates did not provide a correct or complete reason for their statements. They failed to mention that CM was the line from the centre. Some mistook AE for a tangent. Some candidates gave the incorrect reason: line from centre bisects the chord.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,10.0,EUCLIDEAN GEOMETRY,"In Q10.2 some candidates confused the relationship between 1 ˆM and 1 ˆA . They stated that 1 1 ˆ ˆ M A  , i.e. that the angles in the same segment were equal. The correct relationship was that 1 1 ˆ ˆ M 2A  because the angle at the centre is twice the angle at Mathematics National Senior Certificate 208 Diagnostic Report – Part 1 the circle. Some candidates stated that ˆ ˆ C E  and supported this with the reason that these were angles in the same segment. This was incorrect as these angles were not subtended by the same chord.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,10.0,EUCLIDEAN GEOMETRY,"Many candidates provided the incorrect reason when answering Q10.3. They stated tan-chord theorem instead of converse: tan-chord theorem. Another concern was that candidates would make claims, e.g. AC is a diameter or 2 ˆ ˆA C x   , without providing a reason or calculation to justify their claim. It was not acceptable to state that ˆA = 90 as there were two right angles at the vertex A.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,10.0,EUCLIDEAN GEOMETRY,Only a few candidates were able to identify that the Midpoint Theorem has to be used in this question. Many candidates attempted to use proportionality and/or similar triangles but were unsuccessful in obtaining the correct answer. Suggestions for improvement,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,10.0,EUCLIDEAN GEOMETRY,Teachers should develop the skill in learners to analyse the question and the diagram for clues on which theorems are required to answer the questions correctly.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,10.0,EUCLIDEAN GEOMETRY,Learners should be forced to use acceptable reasons in Euclidean Geometry. Teachers should explain the difference between a theorem and its converse. They should also explain the conditions for which theorems are applicable and when the converse will apply.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,10.0,EUCLIDEAN GEOMETRY,Learners should be discouraged from writing correct statements that are not related to the solution. No marks are awarded for statements that do not lead to solving the problem.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,10.0,EUCLIDEAN GEOMETRY,"Learners need to be told that success in answering Euclidean Geometry comes from regular practice, starting off with the easy and progressing to the difficult.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,"Some candidates did not show or state the construction in proving the theorem in Q11.1. No marks were awarded in this case. Other candidates made constructions that were not related to the proof. Some candidates stated that 1 2 ˆ ˆ F F 90   but failed to label the angles as such in the diagram. Again, no marks were awarded for this statement.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,"some candidates named the angles incorrectly, e.g. stating that ˆ ˆM S  instead of 2 3 1ˆ ˆ ˆ M M S   . Some candidates omitted the parallel lines when they used the reason that corresponding angles were equal.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,"was not answered by many candidates as they were unable to identify the correct relationship between the angles for KLMN to be a cyclic quadrilateral. Of those who were able to identify the correct relationship, some gave the incorrect reason. They stated that the exterior angle of a cyclic quadrilateral is equal to the interior opposite angle instead of the exterior angle of a quadrilateral is equal to the interior opposite angle. There was confusion between the theorem and its converse. Mathematics National Senior Certificate 209 Diagnostic Report – Part 1",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,"In Q11.2.2 some candidates assumed that there will always be one common angle between the two triangles, and therefore incorrectly assumed that the angles formed at the common vertex K were equal. Many candidates knew which angles they were supposed to prove equal, but couldn’t give the reasons why the angles were equal.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,"When answering Q11.2.3, some candidates wrote the correct statement, namely that LK KN KS SM  , but gave as reason the proportionality theorem instead of similar triangles. Some candidates incorrectly identified the corresponding sides of the similar triangles. Many candidates rewrote 3KN = 4SM as KN 3 SM 4  , instead of KN 4 SM 3  .",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,Many candidates failed to answer Q11.2.4. Some candidates provided as the reason the proportionality theorem but failed to mention the parallel lines in the reason. Some candidates applied the proportionality theorem to ΔPSK instead of ΔLMN. Suggestions for improvement,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,"Learners should be taught that a construction is required in order to prove a theorem. If the construction is not shown, then the proof is regarded as a breakdown and they get no marks. Teachers should reinforce theory in short tests and assignments.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,More time needs to be spent on the teaching of Euclidean Geometry in all grades. More practice on Grade 11 and 12 Euclidean Geometry will help learners to learn theorems and diagram analysis. They should carefully read the given information without making any assumptions. This work covered in class must include different activities and all levels of the taxonomy.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,Teachers should require learners to make use of the diagrams in the Answer Book to indicate angles and sides that are equal and record information that has been calculated.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,Learners need to be made aware that writing correct but irrelevant statements will not earn them any marks in an examination.,,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,"Learners should be taught that all statements must be accompanied by reasons. It is essential that the parallel lines be mentioned when stating that corresponding angles are equal, alternate angles are equal, the sum of the co-interior angles is 180° or when stating the proportional intercept theorem.",,DBE diagnostic,moderate_language,Euclidean Geometry
2021,11.0,EUCLIDEAN GEOMETRY,"Learners need to be exposed to questions in Euclidean Geometry that include the theorems and the converses. When proving that a quadrilateral is cyclic, no circle terminology may be used when referring to the quadrilateral.",,DBE diagnostic,moderate_language,Euclidean Geometry
